symbol,name,sma_window,regime,start,end,years,bh_total_return,bh_annualized_return,bh_max_drawdown,bh_sharpe,bh_calmar,sma_total_return,sma_annualized_return,sma_max_drawdown,sma_sharpe,sma_calmar,excess_total_return,drawdown_improvement,sharpe_delta
510300,沪深300ETF华泰柏瑞,50,上涨趋势期,2017-01-03,2025-12-31,"2017,2019,2020,2024,2025",2.642936502491138,0.3072343669899893,-0.1821611425491778,1.3725788205843694,1.6866075974849883,1.1429827624425068,0.1711142499639482,-0.24812786209970106,0.980631747756271,0.6896212642786251,-1.4999537400486314,-0.06596671955052325,-0.3919470728280984
510300,沪深300ETF华泰柏瑞,100,上涨趋势期,2017-01-03,2025-12-31,"2017,2019,2020,2024,2025",2.642936502491138,0.3072343669899893,-0.1821611425491778,1.3725788205843694,1.6866075974849883,1.0183699411239062,0.1566644728732025,-0.24637269259666816,0.8656346979693731,0.6358840796113504,-1.624566561367232,-0.06421155004749035,-0.5069441226149963
510300,沪深300ETF华泰柏瑞,150,上涨趋势期,2017-01-03,2025-12-31,"2017,2019,2020,2024,2025",2.642936502491138,0.3072343669899893,-0.1821611425491778,1.3725788205843694,1.6866075974849883,1.09750959554583,0.1659204290384788,-0.2020500825012984,0.8844747237413246,0.8211846636460175,-1.5454269069453082,-0.0198889399521206,-0.4881040968430448
510300,沪深300ETF华泰柏瑞,200,上涨趋势期,2017-01-03,2025-12-31,"2017,2019,2020,2024,2025",2.642936502491138,0.3072343669899893,-0.1821611425491778,1.3725788205843694,1.6866075974849883,1.2348799414429754,0.18134932371143786,-0.21867294722976705,0.9462684697618323,0.8293175996795251,-1.4080565610481628,-0.03651180468058923,-0.4263103508225371
510300,沪深300ETF华泰柏瑞,250,上涨趋势期,2017-01-03,2025-12-31,"2017,2019,2020,2024,2025",2.642936502491138,0.3072343669899893,-0.1821611425491778,1.3725788205843694,1.6866075974849883,1.3331638565965864,0.19193290600728363,-0.18618435396194366,0.9989722698082991,1.0308755914394128,-1.3097726458945518,-0.004023211412765848,-0.3736065507760703
510300,沪深300ETF华泰柏瑞,50,下跌趋势期,2018-01-02,2022-12-30,"2018,2022",-0.439311141801042,-0.25964669173683685,-0.545504335730177,-1.1033053256641177,-0.47597548677462026,-0.20147778744738198,-0.1103287943795197,-0.28425401677578277,-1.1487024147249458,-0.38813451303503005,0.23783335435366004,0.2612503189543942,-0.04539708906082818
510300,沪深300ETF华泰柏瑞,100,下跌趋势期,2018-01-02,2022-12-30,"2018,2022",-0.439311141801042,-0.25964669173683685,-0.545504335730177,-1.1033053256641177,-0.47597548677462026,-0.1392688075096864,-0.07496539334328811,-0.22149266580262217,-1.0999440419387774,-0.3384554205063011,0.30004233429135563,0.3240116699275548,0.0033612837253402805
510300,沪深300ETF华泰柏瑞,150,下跌趋势期,2018-01-02,2022-12-30,"2018,2022",-0.439311141801042,-0.25964669173683685,-0.545504335730177,-1.1033053256641177,-0.47597548677462026,-0.11345276504778268,-0.060651938132104455,-0.1981427761136073,-0.8416429441019787,-0.3061021921754493,0.32585837675325935,0.34736155961656967,0.26166238156213895
510300,沪深300ETF华泰柏瑞,200,下跌趋势期,2018-01-02,2022-12-30,"2018,2022",-0.439311141801042,-0.25964669173683685,-0.545504335730177,-1.1033053256641177,-0.47597548677462026,-0.05875568218161631,-0.030972559364174868,-0.1500965863985182,-0.3759569096891369,-0.20635085785322457,0.3805554596194257,0.3954077493316588,0.7273484159749808
510300,沪深300ETF华泰柏瑞,250,下跌趋势期,2018-01-02,2022-12-30,"2018,2022",-0.439311141801042,-0.25964669173683685,-0.545504335730177,-1.1033053256641177,-0.47597548677462026,-0.09107024560112331,-0.048403430821694626,-0.17789841213671354,-0.5269641906989089,-0.2720846703482489,0.3482408961999187,0.36760592359346345,0.5763411349652088
510300,沪深300ETF华泰柏瑞,50,趋势期合计,2017-01-03,2025-12-31,"2017,2018,2019,2020,2022,2024,2025",1.042553908073061,0.11160792336535597,-0.3635882508600148,0.5874023173402994,0.30696240349176235,0.7112193369277122,0.08283878856713112,-0.31763239376889774,0.5806867227344245,0.2608008194132831,-0.3313345711453488,0.04595585709111705,-0.006715594605874897
510300,沪深300ETF华泰柏瑞,100,趋势期合计,2017-01-03,2025-12-31,"2017,2018,2019,2020,2022,2024,2025",1.042553908073061,0.11160792336535597,-0.3635882508600148,0.5874023173402994,0.30696240349176235,0.7372739663101817,0.0852656222585948,-0.2463726925966686,0.5812622675788431,0.34608389980208276,-0.3052799417628793,0.11721555826334618,-0.006140049761456212
510300,沪深300ETF华泰柏瑞,150,趋势期合计,2017-01-03,2025-12-31,"2017,2018,2019,2020,2022,2024,2025",1.042553908073061,0.11160792336535597,-0.3635882508600148,0.5874023173402994,0.30696240349176235,0.8595413322168977,0.09625598066574304,-0.2020500825012983,0.6272115973913184,0.47639664123930525,-0.18301257585616337,0.16153816835871648,0.039809280051019025
510300,沪深300ETF华泰柏瑞,200,趋势期合计,2017-01-03,2025-12-31,"2017,2018,2019,2020,2022,2024,2025",1.042553908073061,0.11160792336535597,-0.3635882508600148,0.5874023173402994,0.30696240349176235,1.1035680458894848,0.11646578176819733,-0.21867294722976705,0.7292841260527144,0.5326026069691319,0.06101413781642373,0.14491530363024774,0.14188180871241507
510300,沪深300ETF华泰柏瑞,250,趋势期合计,2017-01-03,2025-12-31,"2017,2018,2019,2020,2022,2024,2025",1.042553908073061,0.11160792336535597,-0.3635882508600148,0.5874023173402994,0.30696240349176235,1.120682051148668,0.11780680637472196,-0.18618435396194377,0.736119190096341,0.632742783525203,0.07812814307560689,0.177403896898071,0.14871687275604162
510300,沪深300ETF华泰柏瑞,50,震荡期,2015-01-05,2026-06-18,"2015,2016,2021,2023,2026",-0.15538855061077583,-0.03856869752912717,-0.5297225891677673,0.04007866933849034,-0.07280923698141965,-0.08616874792255813,-0.020767963655152544,-0.39591160077864007,-0.03494036480750842,-0.05245606245007257,0.0692198026882177,0.1338109883891272,-0.07501903414599875
510300,沪深300ETF华泰柏瑞,100,震荡期,2015-01-05,2026-06-18,"2015,2016,2021,2023,2026",-0.15538855061077583,-0.03856869752912717,-0.5297225891677673,0.04007866933849034,-0.07280923698141965,-0.5047145409495397,-0.15095395434750647,-0.553038342123245,-1.018278058517189,-0.2729538674804328,-0.3493259903387639,-0.02331575295547772,-1.0583567278556794
510300,沪深300ETF华泰柏瑞,150,震荡期,2015-01-05,2026-06-18,"2015,2016,2021,2023,2026",-0.15538855061077583,-0.03856869752912717,-0.5297225891677673,0.04007866933849034,-0.07280923698141965,-0.16383085526940233,-0.040815512063925086,-0.33769255943656407,-0.32827539604274836,-0.12086589095129982,-0.008442304658626498,0.1920300297312032,-0.3683540653812387
510300,沪深300ETF华泰柏瑞,200,震荡期,2015-01-05,2026-06-18,"2015,2016,2021,2023,2026",-0.15538855061077583,-0.03856869752912717,-0.5297225891677673,0.04007866933849034,-0.07280923698141965,-0.13776769069767947,-0.03393406862236148,-0.27963230833534825,-0.2446134552743146,-0.12135246039476291,0.017620859913096365,0.250090280832419,-0.28469212461280496
510300,沪深300ETF华泰柏瑞,250,震荡期,2015-01-05,2026-06-18,"2015,2016,2021,2023,2026",-0.15538855061077583,-0.03856869752912717,-0.5297225891677673,0.04007866933849034,-0.07280923698141965,-0.15981061817320463,-0.03974341622645483,-0.3220217447551973,-0.3084162681154914,-0.12341842398459146,-0.0044220675624288,0.20770084441256997,-0.34849493745398175
510300,沪深300ETF华泰柏瑞,50,最差年份,2018-01-02,2018-12-28,2018,-0.2840842598010517,-0.2928909002578697,-0.35432654141307107,-1.155928373870695,-0.8266129291071644,-0.20907374195406803,-0.21591480614317904,-0.27134750064156044,-2.149893357874251,-0.7957132666882167,0.07501051784698365,0.08297904077151064,-0.9939649840035563
510300,沪深300ETF华泰柏瑞,100,最差年份,2018-01-02,2018-12-28,2018,-0.2840842598010517,-0.2928909002578697,-0.35432654141307107,-1.155928373870695,-0.8266129291071644,-0.026430983594404545,-0.02739637746322876,-0.11943400421425665,-0.38020086738851117,-0.22938507038649966,0.25765327620664713,0.23489253719881442,0.7757275064821838
510300,沪深300ETF华泰柏瑞,150,最差年份,2018-01-02,2018-12-28,2018,-0.2840842598010517,-0.2928909002578697,-0.35432654141307107,-1.155928373870695,-0.8266129291071644,-0.07121649883726233,-0.07375443851428909,-0.15994125245455504,-0.7461745392406354,-0.4611345564850152,0.21286776096378934,0.19438528895851603,0.40975383463005954
510300,沪深300ETF华泰柏瑞,200,最差年份,2018-01-02,2018-12-28,2018,-0.2840842598010517,-0.2928909002578697,-0.35432654141307107,-1.155928373870695,-0.8266129291071644,-0.05875568218161631,-0.06086423285647269,-0.1500965863985182,-0.5312844824746819,-0.40550044685808767,0.22532857761943537,0.20422995501455288,0.6246438913960131
510300,沪深300ETF华泰柏瑞,250,最差年份,2018-01-02,2018-12-28,2018,-0.2840842598010517,-0.2928909002578697,-0.35432654141307107,-1.155928373870695,-0.8266129291071644,-0.09107024560112331,-0.09427906439520461,-0.17789841213671354,-0.7448816370590522,-0.529960123099648,0.19301401419992836,0.17642812927635754,0.4110467368116427
511010,国债ETF国泰,50,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.1696085048345044,0.014287452521105637,-0.052632410469218405,0.7571923266971935,0.27145730917001276,-0.25009637370393567,-0.0023491987432028294,-0.5989220071829323
511010,国债ETF国泰,100,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.2928328357958956,0.02352896162929574,-0.041625325809953484,1.236518998569268,0.5652559150340506,-0.1268720427425445,0.008657885916062091,-0.11959533531085786
511010,国债ETF国泰,150,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.3095785237675488,0.024722409852813598,-0.05489118573497853,1.3052649822708984,0.4503894299565046,-0.11012635477089128,-0.004607974008962956,-0.05084935160922743
511010,国债ETF国泰,200,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.3101309361896869,0.02476154276520659,-0.06509275791284608,1.335647881869771,0.38040395827689905,-0.10957394234875317,-0.014809546186830502,-0.020466452010354796
511010,国债ETF国泰,250,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.2800749391495747,0.022610246428264924,-0.06486166785886271,1.2447582812694746,0.34859181354177055,-0.13962993938886537,-0.01457845613284714,-0.11135605261065118
511010,国债ETF国泰,50,震荡期,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.1696085048345044,0.014287452521105637,-0.052632410469218405,0.7571923266971935,0.27145730917001276,-0.25009637370393567,-0.0023491987432028294,-0.5989220071829323
511010,国债ETF国泰,100,震荡期,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.2928328357958956,0.02352896162929574,-0.041625325809953484,1.236518998569268,0.5652559150340506,-0.1268720427425445,0.008657885916062091,-0.11959533531085786
511010,国债ETF国泰,150,震荡期,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.3095785237675488,0.024722409852813598,-0.05489118573497853,1.3052649822708984,0.4503894299565046,-0.11012635477089128,-0.004607974008962956,-0.05084935160922743
511010,国债ETF国泰,200,震荡期,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.3101309361896869,0.02476154276520659,-0.06509275791284608,1.335647881869771,0.38040395827689905,-0.10957394234875317,-0.014809546186830502,-0.020466452010354796
511010,国债ETF国泰,250,震荡期,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.4197048785384401,0.03224193913389195,-0.050283211726015575,1.3561143338801258,0.6412068367782996,0.2800749391495747,0.022610246428264924,-0.06486166785886271,1.2447582812694746,0.34859181354177055,-0.13962993938886537,-0.01457845613284714,-0.11135605261065118
511010,国债ETF国泰,50,最差年份,2017-01-03,2017-12-29,2017,-0.012337680368001758,-0.012739606965654016,-0.024418572495229163,-0.5955060979968159,-0.5217179246716018,-0.0436500875569612,-0.045048514966381625,-0.0436500875569612,-3.1958311106818744,-1.032037218885198,-0.031312407188959446,-0.01923151506173204,-2.6003250126850586
511010,国债ETF国泰,100,最差年份,2017-01-03,2017-12-29,2017,-0.012337680368001758,-0.012739606965654016,-0.024418572495229163,-0.5955060979968159,-0.5217179246716018,-0.012711139630513402,-0.013125151442781036,-0.012711139630513402,-2.4870046640819243,-1.0325707862789728,-0.00037345926251164396,0.011707432864715761,-1.8914985660851085
511010,国债ETF国泰,150,最差年份,2017-01-03,2017-12-29,2017,-0.012337680368001758,-0.012739606965654016,-0.024418572495229163,-0.5955060979968159,-0.5217179246716018,-0.00589327768975445,-0.006085910765075364,-0.00589327768975445,-2.575749953308454,-1.0326869164261188,0.006444402678247307,0.018525294805474712,-1.9802438553116382
511010,国债ETF国泰,200,最差年份,2017-01-03,2017-12-29,2017,-0.012337680368001758,-0.012739606965654016,-0.024418572495229163,-0.5955060979968159,-0.5217179246716018,0.0,0.0,0.0,,,0.012337680368001758,0.024418572495229163,
511010,国债ETF国泰,250,最差年份,2017-01-03,2017-12-29,2017,-0.012337680368001758,-0.012739606965654016,-0.024418572495229163,-0.5955060979968159,-0.5217179246716018,0.0,0.0,0.0,,,0.012337680368001758,0.024418572495229163,
