date,strategy_key,strategy_name,window_label,lookback_days,top_n,portfolio_value,nav,daily_return
2021-03-02,top2_12m,Top2 12m,12m,252,2,239032.41306449776,2.3903241306449776,-0.018471518655191033
2021-03-03,top2_12m,Top2 12m,12m,252,2,244591.6046206912,2.445916046206912,0.023257061604835316
2021-03-04,top2_12m,Top2 12m,12m,252,2,230632.94261301245,2.3063294261301244,-0.05706926053053063
2021-03-05,top2_12m,Top2 12m,12m,252,2,232832.37726069248,2.328323772606925,0.009536515567815318
2021-03-08,top2_12m,Top2 12m,12m,252,2,215196.04435712443,2.151960443571244,-0.07574690904702408
2021-03-09,top2_12m,Top2 12m,12m,252,2,207368.53254358793,2.0736853254358794,-0.03637386475629856
2021-03-10,top2_12m,Top2 12m,12m,252,2,213754.88511172865,2.1375488511172867,0.030797115115806406
2021-03-11,top2_12m,Top2 12m,12m,252,2,222880.19874533676,2.2288019874533678,0.04269055010760736
2021-03-12,top2_12m,Top2 12m,12m,252,2,223320.16536196895,2.2332016536196893,0.001974004954719444
2021-03-15,top2_12m,Top2 12m,12m,252,2,211274.44327182692,2.1127444327182694,-0.0539392493759695
2021-03-16,top2_12m,Top2 12m,12m,252,2,217450.610198618,2.17450610198618,0.029232910668919754
2021-03-17,top2_12m,Top2 12m,12m,252,2,221662.97652075795,2.2166297652075793,0.01937160037533303
2021-03-18,top2_12m,Top2 12m,12m,252,2,228375.19018944597,2.2837519018944596,0.03028116726592578
2021-03-19,top2_12m,Top2 12m,12m,252,2,221320.62365655875,2.2132062365655876,-0.030890249186153573
2021-03-22,top2_12m,Top2 12m,12m,252,2,222871.44804783724,2.2287144804783723,0.007007139080201563
2021-03-23,top2_12m,Top2 12m,12m,252,2,223111.09088179216,2.2311109088179215,0.0010752513884304538
2021-03-24,top2_12m,Top2 12m,12m,252,2,222924.38699213412,2.229243869921341,-0.0008368202984447848
2021-03-25,top2_12m,Top2 12m,12m,252,2,221801.1916958735,2.218011916958735,-0.005038458606595797
2021-03-26,top2_12m,Top2 12m,12m,252,2,229935.32590908595,2.2993532590908594,0.036673086158913515
2021-03-29,top2_12m,Top2 12m,12m,252,2,234485.04663215973,2.3448504663215974,0.01978695837660327
2021-03-30,top2_12m,Top2 12m,12m,252,2,235862.05189830606,2.3586205189830607,0.0058724651568355934
2021-03-31,top2_12m,Top2 12m,12m,252,2,232088.89080555254,2.3208889080555255,-0.01599732158007494
2021-04-01,top2_12m,Top2 12m,12m,252,2,238113.91048509476,2.3811391048509476,0.02595996585028293
2021-04-02,top2_12m,Top2 12m,12m,252,2,247274.32494734734,2.4727432494734733,0.03847072371198568
2021-04-06,top2_12m,Top2 12m,12m,252,2,245787.4426414127,2.457874426414127,-0.0060130881208602105
2021-04-07,top2_12m,Top2 12m,12m,252,2,238027.8322273477,2.380278322273477,-0.03157041031337704
2021-04-08,top2_12m,Top2 12m,12m,252,2,240594.174318825,2.40594174318825,0.010781689130479943
2021-04-09,top2_12m,Top2 12m,12m,252,2,234300.1675975544,2.343001675975544,-0.02616026235502289
2021-04-12,top2_12m,Top2 12m,12m,252,2,230099.46084222058,2.3009946084222057,-0.017928739865646137
2021-04-13,top2_12m,Top2 12m,12m,252,2,233127.45540700873,2.331274554070087,0.013159503084904767
2021-04-14,top2_12m,Top2 12m,12m,252,2,240813.85660893016,2.4081385660893018,0.03297081070310681
2021-04-15,top2_12m,Top2 12m,12m,252,2,239647.38509188668,2.3964738509188668,-0.0048438720822356895
2021-04-16,top2_12m,Top2 12m,12m,252,2,243793.54752386257,2.4379354752386257,0.01730109606823449
2021-04-19,top2_12m,Top2 12m,12m,252,2,254136.90321077025,2.5413690321077027,0.042426699935096845
2021-04-20,top2_12m,Top2 12m,12m,252,2,254200.69547032315,2.5420069547032313,0.0002510153336525711
2021-04-21,top2_12m,Top2 12m,12m,252,2,258227.43658865703,2.5822743658865703,0.01584079504929603
2021-04-22,top2_12m,Top2 12m,12m,252,2,258309.24932564105,2.5830924932564105,0.00031682433929103304
2021-04-23,top2_12m,Top2 12m,12m,252,2,262167.0765245253,2.621670765245253,0.014934916999510106
2021-04-26,top2_12m,Top2 12m,12m,252,2,257256.77950766776,2.5725677950766777,-0.018729647833556906
2021-04-27,top2_12m,Top2 12m,12m,252,2,259154.19975706813,2.5915419975706815,0.00737558890782819
2021-04-28,top2_12m,Top2 12m,12m,252,2,266884.3360920255,2.668843360920255,0.02982832746759878
2021-04-29,top2_12m,Top2 12m,12m,252,2,266151.87277068855,2.6615187277068855,-0.0027444972307568705
2021-04-30,top2_12m,Top2 12m,12m,252,2,266897.52251192037,2.668975225119204,0.0028015949445310273
2021-05-06,top2_12m,Top2 12m,12m,252,2,260568.61336052467,2.605686133605247,-0.023712880853410834
2021-05-07,top2_12m,Top2 12m,12m,252,2,253919.88086357407,2.539198808635741,-0.025516244689652412
2021-05-10,top2_12m,Top2 12m,12m,252,2,252269.90537389318,2.5226990537389318,-0.006498016161906595
2021-05-11,top2_12m,Top2 12m,12m,252,2,255965.72508242168,2.5596572508242166,0.014650260018335803
2021-05-12,top2_12m,Top2 12m,12m,252,2,259192.15426935634,2.5919215426935636,0.012604926639673275
2021-05-13,top2_12m,Top2 12m,12m,252,2,257156.03206952263,2.571560320695226,-0.007855647504352192
2021-05-14,top2_12m,Top2 12m,12m,252,2,261268.09063534834,2.6126809063534835,0.015990519579622386
2021-05-17,top2_12m,Top2 12m,12m,252,2,273979.9472292109,2.739799472292109,0.04865445513437949
2021-05-18,top2_12m,Top2 12m,12m,252,2,275413.54698290234,2.7541354698290235,0.005232498831354571
2021-05-19,top2_12m,Top2 12m,12m,252,2,277718.029646986,2.7771802964698598,0.008367354072915889
2021-05-20,top2_12m,Top2 12m,12m,252,2,282984.6097792483,2.829846097792483,0.018963767454913905
2021-05-21,top2_12m,Top2 12m,12m,252,2,282109.24028604815,2.8210924028604816,-0.0030933466448334057
2021-05-24,top2_12m,Top2 12m,12m,252,2,287739.29912684433,2.8773929912684433,0.019957016775088654
2021-05-25,top2_12m,Top2 12m,12m,252,2,295055.0429907087,2.950550429907087,0.02542490332764502
2021-05-26,top2_12m,Top2 12m,12m,252,2,292206.8223900334,2.922068223900334,-0.009653183934107412
2021-05-27,top2_12m,Top2 12m,12m,252,2,294105.870165569,2.94105870165569,0.0064989850681882455
2021-05-28,top2_12m,Top2 12m,12m,252,2,301042.1767201942,3.0104217672019424,0.023584386638459076
2021-05-31,top2_12m,Top2 12m,12m,252,2,308643.7163001296,3.086437163001296,0.02525074613382383
2021-06-01,top2_12m,Top2 12m,12m,252,2,308456.2505438341,3.084562505438341,-0.0006073856242491127
2021-06-02,top2_12m,Top2 12m,12m,252,2,304333.37504179386,3.0433337504179385,-0.013366159689652157
2021-06-03,top2_12m,Top2 12m,12m,252,2,306244.75642180594,3.0624475642180595,0.006280551318926575
2021-06-04,top2_12m,Top2 12m,12m,252,2,315277.833981576,3.15277833981576,0.0294962684922786
2021-06-07,top2_12m,Top2 12m,12m,252,2,316600.9655427224,3.166009655427224,0.004196716097788489
2021-06-08,top2_12m,Top2 12m,12m,252,2,300888.7803951985,3.008887803951985,-0.04962772340441157
2021-06-09,top2_12m,Top2 12m,12m,252,2,300068.2334614584,3.000682334614584,-0.002727077203285466
2021-06-10,top2_12m,Top2 12m,12m,252,2,308853.15073368687,3.0885315073368687,0.029276398807329462
2021-06-11,top2_12m,Top2 12m,12m,252,2,306370.2980812476,3.063702980812476,-0.008038942282250328
2021-06-15,top2_12m,Top2 12m,12m,252,2,304885.2882614804,3.048852882614804,-0.004847107663724537
2021-06-16,top2_12m,Top2 12m,12m,252,2,290600.50280673086,2.9060050280673084,-0.04685298374416291
2021-06-17,top2_12m,Top2 12m,12m,252,2,300858.07440351124,3.0085807440351124,0.03529784531585056
2021-06-18,top2_12m,Top2 12m,12m,252,2,305691.791318214,3.0569179131821396,0.016066435724838568
2021-06-21,top2_12m,Top2 12m,12m,252,2,304015.6774004832,3.0401567740048323,-0.005483019058192373
2021-06-22,top2_12m,Top2 12m,12m,252,2,306225.1269496797,3.0622512694967967,0.007267551358168589
2021-06-23,top2_12m,Top2 12m,12m,252,2,304315.80096278567,3.0431580096278568,-0.00623504023302357
2021-06-24,top2_12m,Top2 12m,12m,252,2,302347.0724181965,3.0234707241819647,-0.006469360244721445
2021-06-25,top2_12m,Top2 12m,12m,252,2,309162.6743164463,3.091626743164463,0.022542311535342696
2021-06-28,top2_12m,Top2 12m,12m,252,2,315433.1973177402,3.1543319731774018,0.020282277008885075
2021-06-29,top2_12m,Top2 12m,12m,252,2,312185.40219614777,3.121854021961478,-0.010296300925868751
2021-06-30,top2_12m,Top2 12m,12m,252,2,318758.7778506465,3.1875877785064652,0.02105599944217973
2021-07-01,top2_12m,Top2 12m,12m,252,2,317760.1424042302,3.177601424042302,-0.003132887674968554
2021-07-02,top2_12m,Top2 12m,12m,252,2,309577.7603009421,3.095777603009421,-0.02575018390090933
2021-07-05,top2_12m,Top2 12m,12m,252,2,314470.2576867222,3.144702576867222,0.0158037753778697
2021-07-06,top2_12m,Top2 12m,12m,252,2,314315.8832037757,3.1431588320377566,-0.0004909032863144036
2021-07-07,top2_12m,Top2 12m,12m,252,2,326525.9218974212,3.265259218974212,0.03884639417260871
2021-07-08,top2_12m,Top2 12m,12m,252,2,323810.17303771526,3.2381017303771524,-0.008317100351252105
2021-07-09,top2_12m,Top2 12m,12m,252,2,319623.9897569511,3.196239897569511,-0.012927893035270865
2021-07-12,top2_12m,Top2 12m,12m,252,2,329777.5595355671,3.297775595355671,0.031767233073890955
2021-07-13,top2_12m,Top2 12m,12m,252,2,335614.21015530464,3.3561421015530466,0.01769875011494859
2021-07-14,top2_12m,Top2 12m,12m,252,2,328630.27283811814,3.286302728381181,-0.02080942077498671
2021-07-15,top2_12m,Top2 12m,12m,252,2,339368.48352012166,3.3936848352012166,0.03267565884684376
2021-07-16,top2_12m,Top2 12m,12m,252,2,327562.35429435695,3.2756235429435696,-0.03478852574436153
2021-07-19,top2_12m,Top2 12m,12m,252,2,327158.9187972625,3.2715891879726247,-0.0012316296174008645
2021-07-20,top2_12m,Top2 12m,12m,252,2,331566.05373065796,3.3156605373065795,0.013470930120436542
2021-07-21,top2_12m,Top2 12m,12m,252,2,340657.23095827625,3.4065723095827627,0.02741890228305266
2021-07-22,top2_12m,Top2 12m,12m,252,2,337487.6854441971,3.374876854441971,-0.009304207355772753
2021-07-23,top2_12m,Top2 12m,12m,252,2,330455.3124999527,3.3045531249995266,-0.020837420882449442
2021-07-26,top2_12m,Top2 12m,12m,252,2,310866.21952645347,3.1086621952645346,-0.05927909836069589
2021-07-27,top2_12m,Top2 12m,12m,252,2,292783.7087261758,2.927837087261758,-0.05816814328627595
2021-07-28,top2_12m,Top2 12m,12m,252,2,297268.0873591316,2.972680873591316,0.015316352991312732
2021-07-29,top2_12m,Top2 12m,12m,252,2,302938.9516805515,3.029389516805515,0.01907659975141862
2021-07-30,top2_12m,Top2 12m,12m,252,2,289064.4838657373,2.890644838657373,-0.04579955049638118
2021-08-02,top2_12m,Top2 12m,12m,252,2,305675.8124646548,3.056758124646548,0.05746582346184392
2021-08-03,top2_12m,Top2 12m,12m,252,2,295014.4329475658,2.950144329475658,-0.03487806061960419
2021-08-04,top2_12m,Top2 12m,12m,252,2,315605.5540350655,3.156055540350655,0.06979699563092034
2021-08-05,top2_12m,Top2 12m,12m,252,2,314662.4579443754,3.146624579443754,-0.002988211324650325
2021-08-06,top2_12m,Top2 12m,12m,252,2,326858.31050223723,3.268583105022372,0.03875852441226946
2021-08-09,top2_12m,Top2 12m,12m,252,2,321845.43222365616,3.2184543222365614,-0.015336548337652745
2021-08-10,top2_12m,Top2 12m,12m,252,2,320050.23720873997,3.2005023720873997,-0.0055778172848780505
2021-08-11,top2_12m,Top2 12m,12m,252,2,332727.3086599692,3.327273086599692,0.03960962991869654
2021-08-12,top2_12m,Top2 12m,12m,252,2,335482.3292772667,3.354823292772667,0.008280115715157743
2021-08-13,top2_12m,Top2 12m,12m,252,2,336047.9485706127,3.360479485706127,0.0016859883337656534
2021-08-16,top2_12m,Top2 12m,12m,252,2,327754.3072594818,3.2775430725948183,-0.02467993435582061
2021-08-17,top2_12m,Top2 12m,12m,252,2,319305.16119071085,3.1930516119071086,-0.025778901700540646
2021-08-18,top2_12m,Top2 12m,12m,252,2,320621.87877892726,3.2062187877892727,0.004123696539405364
2021-08-19,top2_12m,Top2 12m,12m,252,2,322641.0862487828,3.2264108624878283,0.006297784410551177
