date,momentum_baseline,momentum_bond_defense,momentum_bond_defense_stress,buy_hold_510300
2023-07-24,321726.40601480636,331451.6845269554,297463.8685555688,127985.73975044563
2023-07-25,325046.13004300545,334871.7585424546,300051.67392325366,129768.27094474153
2023-07-26,329580.08810651454,339542.77096055093,304237.01438905986,131907.3083778966
2023-07-27,330277.62011628516,340261.3882556427,304880.9129222608,132085.56149732618
2023-07-28,327309.9536496681,337204.0139429196,302140.1420324943,130944.74153297683
2023-07-31,345671.2867926362,356120.38103812566,319110.55293235177,136185.38324420678
2023-08-01,340948.43077126157,351254.7605767737,314744.90806439787,135472.3707664884
2023-08-02,343039.7646305368,353409.3121386157,316674.9228145358,134723.70766488413
2023-08-03,343413.77403615735,353794.62725482706,317030.4890704361,133725.49019607843
2023-08-04,353037.0245064411,363708.7733098872,325926.9555633067,136720.14260249553
2023-08-07,345342.7155083391,355781.87756551226,318815.49725719116,135329.76827094474
2023-08-08,346577.91148086055,357054.4115514055,319961.64945914026,134331.55080213904
2023-08-09,346219.04811568104,356684.7003163934,319626.2533968198,133975.04456327984
2023-08-10,346052.8692184774,356513.4980949368,319476.20428504207,133975.04456327984
2023-08-11,352498.09837365354,363153.5562956524,325423.02104509354,134224.59893048127
2023-08-14,337653.4551903842,347860.18311487045,311710.7623489357,129732.62032085561
2023-08-15,338007.26987541653,348224.6930561494,312039.43501339614,130017.82531194296
2023-08-16,339066.18959044013,349315.62223311985,313022.0913078475,129126.559714795
2023-08-17,339766.24594028434,350036.84017507813,313669.35153997847,128021.39037433155
2023-08-18,341863.89064974326,352197.8933540865,315607.77053744136,129197.86096256683
2023-08-21,335573.48086143995,345717.33446392795,309795.87524398277,127023.17290552583
2023-08-22,329573.49539982167,339535.9789668007,304012.00238753005,126131.9073083779
2023-08-23,329342.37568191043,339297.87286672037,303800.4545276769,125846.70231729055
2023-08-24,325495.98548216035,335335.21239738836,300252.2751541802,124598.93048128342
2023-08-25,328996.49683343933,338941.5386497437,303479.93535085756,124634.58110516933
2023-08-28,357381.7835315446,368184.86750300106,329669.78362589644,133012.47771836005
2023-08-29,331803.6490309847,341833.54660185793,306072.9519679754,126203.20855614972
2023-08-30,334791.62864698865,344911.84809822665,308826.24262670404,127771.83600713011
2023-08-31,330304.5737781448,340289.1566839113,304685.10133077134,127557.93226381461
2023-09-01,329292.0833824578,339246.0603108944,303749.18070943444,127522.2816399287
2023-09-04,332241.54304547654,342284.67745724967,306467.2133915209,128698.75222816398
2023-09-05,335113.96280252485,345243.92590357823,309114.7301203229,129411.76470588235
2023-09-06,331229.05264978955,341241.58108423284,305531.29277018394,128342.2459893048
2023-09-07,331190.5326968044,341201.89673421945,305496.03479354177,128163.99286987522
2023-09-08,327151.5427321283,337040.8145148204,301771.56553683407,126024.95543672013
2023-09-11,328279.5929867708,338202.9639378775,302813.26008809754,125846.70231729055
2023-09-12,331010.50600674155,341016.42812310887,305332.56336489145,126702.31729055257
2023-09-13,329433.59011953545,339391.84457199153,303877.39416144264,126595.36541889483
2023-09-14,327895.1941853145,337806.94537088746,302457.48293463595,125704.09982174687
2023-09-15,328446.24587357475,338374.65447688755,302967.1104492269,125882.35294117646
2023-09-18,323240.68570127094,333011.73848441814,298165.68866461364,124705.88235294117
2023-09-19,325213.39574773714,335044.0804239056,299505.2385364247,125347.5935828877
2023-09-20,323398.95595884504,333174.7930006241,297833.3747566198,124955.43672014259
2023-09-21,319770.0763810609,329436.21815406124,294489.64719701,124385.02673796791
2023-09-22,318291.38332140737,327912.8265506443,293128.84951610916,123208.55614973261
2023-09-25,321203.8296217504,330913.3114791291,295818.5467225811,125704.09982174687
2023-09-26,319207.85718538833,328857.0039646283,293977.4126828662,124991.0873440285
2023-09-27,316377.36658214894,325940.9521238657,291370.1387391424,124313.72549019607
2023-09-28,318872.1104561497,328511.10814476374,293666.3465839622,124955.43672014259
2023-10-09,318636.3840201809,328268.2560728521,293452.54689186777,123957.2192513369
2023-10-10,322482.92543776764,332231.0723310959,296995.2309995105,124278.07486631015
2023-10-11,320795.8245078466,330492.9730183414,295448.1080474312,123529.41176470587
2023-10-12,321276.97469222266,330988.6676089637,295898.75811812235,124420.67736185383
2023-10-13,320324.37163590913,330007.26887451817,295020.50866324245,123707.66488413546
2023-10-16,322619.51826627366,332371.7941439661,297132.6031040907,123208.55614973261
2023-10-17,320632.35645654297,330324.56358735287,295293.6809315827,121925.13368983957
2023-10-18,322292.5821636664,332034.9752819891,296823.7488723936,121889.48306595365
2023-10-19,317094.24320249376,326679.4987863996,292034.5885019279,120499.10873440285
2023-10-20,318301.0806338459,327922.8169974433,293151.90020261146,117754.01069518716
2023-10-23,313166.189430707,322632.7061848895,288419.9005411848,117219.2513368984
2023-10-24,309582.6930147903,318940.8863611314,285118.4905465525,116684.49197860961
2023-10-25,315597.8137425905,325137.8346395099,290425.68277583516,117932.26381461674
2023-10-26,310633.70379083604,320023.6675244541,285859.43420062994,116755.79322638146
2023-10-27,311096.37741287163,320500.327035588,286284.5755381989,117433.1550802139
2023-10-30,315511.6834778907,325049.1007936403,290350.2385283381,119144.38502673796
2023-10-31,323189.50705925265,332959.0127932978,297421.57139788603,119964.34937611407
2023-11-01,324248.1597685948,334049.6668934289,298394.14023609855,121212.1212121212
2023-11-02,322342.4990670556,332086.4010941245,296641.01250386116,120071.30124777183
2023-11-03,318805.57960734493,328442.56617401756,293385.0498319195,119465.24064171122
2023-11-06,330059.2777125462,340036.445707658,303740.94770532864,121033.86809269161
2023-11-07,332223.7583318016,342266.3551399137,305732.92729733116,121639.92869875222
2023-11-08,333996.11356806976,344092.2858613548,307363.768866494,121319.07308377896
2023-11-09,333102.14493710996,343171.2939778591,306542.62761552865,120891.26559714794
2023-11-10,329204.47870752343,339155.8074857095,302954.66834491986,120784.3137254902
2023-11-13,332121.83147964196,342161.3472008225,305639.7825584293,120463.45811051692
2023-11-14,330514.16032175603,340505.0786960167,304160.3685765137,120285.20499108733
2023-11-15,337831.0225714337,348043.1180759604,310893.44528875744,121212.1212121212
2023-11-16,333274.620028318,343348.98271726957,306699.77566915983,120855.61497326203
2023-11-17,329439.7110249541,339398.150502664,303170.09924689634,119429.5900178253
2023-11-20,331996.31702719664,342032.03864573437,305523.2168617386,119679.14438502672
2023-11-21,330882.6981044577,340884.75679083454,304498.0856415647,120320.85561497326
2023-11-22,326266.3111707014,336128.82380859955,299768.2827846091,119821.7468805704
2023-11-23,324054.5395529757,333850.1938460643,297739.3989322308,118680.92691622103
2023-11-24,322608.9860794934,332360.9435858993,296405.5694445992,119286.98752228163
2023-11-27,313921.9794313267,323411.34251740883,288428.4701645874,118502.67379679144
2023-11-28,311468.1473422052,320883.33497969934,286169.134468551,117468.80570409981
2023-11-29,313292.41806734534,322762.7505128249,287845.5617252976,117860.96256684492
2023-11-30,309040.6661758672,318382.47491133685,283939.3752520649,116720.14260249554
2023-12-01,308830.81238787336,318166.2775764756,283745.07243896823,116969.69696969696
2023-12-04,320204.9279556295,329884.21460140083,294202.10043215775,116613.19073083778
2023-12-05,320601.2124891429,330292.47818725934,294564.4158543063,115472.37076648841
2023-12-06,310075.29571428976,319448.3796582283,284894.45794001996,113155.08021390374
2023-12-07,316585.6653084419,326155.54738997953,290882.1086737204,113404.63458110516
2023-12-08,321641.69778818404,331364.4157051169,295526.07109327253,113190.73083778966
2023-12-11,323235.61956316547,333006.5192050002,296985.19160838344,112655.97147950089
2023-12-12,332968.96727099176,343034.090562314,305930.51867837267,113939.39393939394
2023-12-13,332150.04728118156,342190.4159212499,305176.3113545253,114153.29768270944
2023-12-14,329323.3537010208,339278.27588154585,302580.95044038503,113048.12834224598
2023-12-15,326887.088893755,336768.36665673443,300341.33239738224,112299.4652406417
2023-12-18,324281.9606228251,334084.4894938236,297953.4193983609,111158.64527629233
2023-12-19,317777.44678929145,327383.3545330383,291972.3412156716,111122.99465240641
2023-12-20,322789.4165485343,332546.8281815854,296342.96467317536,111372.54901960783
2023-12-21,315795.7268934434,325341.7303907253,289916.47288291063,109625.66844919785
2023-12-22,318814.93488376006,328452.20424558717,292690.53124541463,111122.99465240641
2023-12-25,305432.475646054,314665.2145098212,280392.46167010075,111408.19964349376
2023-12-26,308103.486983214,317416.9662794647,282843.2636379936,111693.4046345811
2023-12-27,303618.79390303895,312796.70804694033,278727.8219871685,111087.3440285205
2023-12-28,301810.5045320865,310933.756958969,277063.6939678109,111265.59714795009
2023-12-29,301200.192087548,310304.9957381051,276508.26829902054,114367.20142602496
2024-01-02,307945.78611861996,317254.4983680846,282703.9211404001,114866.3101604278
2024-01-03,311932.1310019319,321361.3441288841,286357.480228025,112869.8752228164
2024-01-04,315559.494487962,325098.35705464595,289686.7595938895,112727.27272727272
2024-01-05,315814.06095845613,325360.61866541806,289918.21253906423,111372.54901960783
2024-01-08,312592.4939610391,322041.6688119169,286959.11461967835,110837.78966131907
2024-01-09,309721.28056560387,319083.66319359787,284323.4777603335,109483.06595365418
2024-01-10,309976.92551051057,319347.03587935196,284555.0330382231,109447.41532976826
2024-01-11,305595.56888271065,314833.23779611103,280532.3158312688,109126.559714795
2024-01-12,306798.93818118726,316072.98303812806,281641.5298454107,109483.06595365418
2024-01-15,304686.03182517184,313896.20687721577,279699.7401580154,108734.4028520499
2024-01-16,305240.9013830789,314467.84926100116,280208.44544036814,109090.90909090909
2024-01-17,304284.54923420877,313482.5881048828,279329.9680423965,109696.9696969697
2024-01-18,297064.359716492,306044.14372011885,272265.2670041886,107201.42602495544
2024-01-19,305484.34910611366,314718.6560222292,279971.62743272993,108306.59536541889
2024-01-22,301153.14893992105,310256.5305508065,276010.00316611753,108877.00534759357
2024-01-23,296820.17175824445,305792.57434754266,272042.64434549457,106524.06417112298
2024-01-24,300803.8012808577,309896.62266660016,275690.3323525517,107950.0891265597
2024-01-25,299793.1808912516,308855.4528269793,274771.31536882557,109055.25846702317
2024-01-26,303079.89211122214,312241.5161094652,277785.3963027615,111122.99465240641
2024-01-29,303258.11997172213,312425.1315152507,277956.70081756567,111229.94652406416
2024-01-30,294105.5667073578,302995.9110954117,269582.47241294244,109447.41532976826
2024-01-31,290155.8057413604,298926.75512567017,265963.31075483555,107736.1853832442
2024-02-01,287221.9962114215,295904.26119107305,263280.3697424866,106559.71479500891
2024-02-02,289002.6030633544,297738.69296142086,264907.2501592661,107201.42602495544
2024-02-05,283168.85256009235,291728.5974415425,259569.89448351852,105062.38859180035
2024-02-06,280899.86979166436,289391.0269260422,257497.76874935106,106024.95543672013
2024-02-07,292185.9315979932,301018.2484641178,267830.0174923408,110481.28342245989
2024-02-08,296026.9788322066,304975.40445854684,271340.6618875546,111978.60962566844
2024-02-19,297460.0150405601,306451.7590765295,272653.60604477883,112762.92335115864
2024-02-20,298650.64030615025,307678.37505377707,273749.6620973197,113083.7789661319
2024-02-21,298092.75026093924,307103.62087815156,273241.62952802074,113262.03208556148
2024-02-22,305364.8680190072,314595.56321153615,279909.1330230244,115365.41889483065
2024-02-23,308657.58483585966,317987.81363056373,282697.5691563789,116363.63636363635
2024-02-26,305400.5288592976,314632.30202241684,279717.22084248863,116399.28698752227
2024-02-27,297850.28682786523,306853.8281604072,272801.8027360146,114937.61140819963
2024-02-28,299584.80617416196,308640.77927298757,274389.9312940584,116791.44385026737
2024-02-29,297468.24076056515,306460.23344699194,272451.7869973353,115115.86452762922
2024-03-01,299099.5925683137,308140.8984301126,273945.8827537158,117290.55258467022
2024-03-04,301422.4930590069,310534.0165150277,276072.09265376546,118181.81818181818
2024-03-05,303739.74591076514,312921.31624184834,278190.4593549445,117789.66131907307
2024-03-06,306989.96130228334,316269.7804849251,281169.51473315374,119073.08377896613
2024-03-07,305182.8985043311,314408.09304730856,279513.46884142066,118716.57754010694
2024-03-08,307887.8450623244,317194.8058456389,281989.6944801496,118146.16755793226
2024-03-11,306171.46157894155,315426.5388143175,280418.54525552824,118360.07130124776
2024-03-12,300815.9760516966,309909.165461434,275517.0319783372,120213.9037433155
2024-03-13,294296.2164596374,303192.32388704567,269548.49215168605,120285.20499108733
2024-03-14,291640.0298514507,300455.844974398,267115.3613143534,119393.93939393939
2024-03-15,293756.5952650475,302636.39080039365,269053.5056110764,118752.22816399287
2024-03-18,290602.70682703366,299387.1653217064,266167.19009884953,119429.5900178253
2024-03-19,289389.67281241296,298137.463214519,265057.06874799303,120320.85561497326
2024-03-20,290026.813906616,298793.86407253635,265638.24489139527,119429.5900178253
2024-03-21,290724.0102284957,299512.1355324252,266278.2022339352,120106.95187165774
2024-03-22,292499.0816659789,301340.864561532,267475.81461157557,119643.49376114081
2024-03-25,292973.4422955081,301829.56435984286,267899.458910549,118324.42067736185
2024-03-26,286490.81383622065,295150.97633342416,261985.20947884073,117967.91443850267
2024-03-27,282909.5445023044,291461.45091281994,258714.27836896363,118181.81818181818
2024-03-28,274875.27821511566,283184.3215101924,251371.8223911263,116934.04634581105
2024-03-29,282595.6372232153,291138.0547150128,258433.263831462,117504.45632798574
2024-04-01,288160.9084838155,296871.55529093527,263530.5758737886,118680.92691622103
2024-04-02,293252.0857902641,302116.6308050979,268181.7460689908,120213.9037433155
2024-04-03,292816.0886428971,301667.45415611286,267792.69796402473,119750.44563279857
2024-04-08,295138.36248725024,304059.92665216373,269926.19965709886,119037.4331550802
2024-04-09,291647.8189612407,300463.8695366117,266732.95090612094,118217.46880570409
2024-04-10,294399.09053116967,303298.3076784474,269251.255718719,118110.51693404633
2024-04-11,287180.8231643859,295861.8435481879,262652.9360672764,116577.54010695187
2024-04-12,294531.54619444534,303434.7672661501,269376.90553842223,117040.9982174688
2024-04-15,289524.0952741123,298275.9490538395,264799.1727166771,116042.78074866309
2024-04-16,290218.0043262396,298990.83387502976,265435.27547560737,118110.51693404633
2024-04-17,281333.0086850679,289837.2589205839,257304.96069601353,117504.45632798574
2024-04-18,287257.55012871046,295940.88984683965,262722.12845529127,118823.5294117647
2024-04-19,288669.732871545,297395.76063214557,264020.44019627495,118859.18003565061
2024-04-22,285789.37201154715,294428.3310359319,261389.85683077032,118324.42067736185
2024-04-23,278341.25087650015,286755.065022888,254363.5564060054,118110.51693404633
2024-04-24,273652.1786101796,281924.2495458735,250074.99663870092,117433.1550802139
2024-04-25,274662.8494616511,282965.47137274186,251000.01907129842,117361.85383244207
2024-04-26,278828.97734759876,287257.53469094064,254807.9316034931,118110.51693404633
2024-04-29,280326.16438033956,288799.97931089206,256179.94603163208,120000.0
2024-04-30,281045.40963898133,289540.9662118985,256835.72654768318,121354.72370766487
2024-05-06,280583.5823537243,289065.17862096045,256410.29911250266,122245.98930481283
2024-05-07,282604.9240566675,291147.62227469723,258260.34397769766,122424.24242424242
2024-05-08,281106.5267340973,289603.9307797762,256890.94634761242,122352.94117647059
2024-05-09,281301.61732253677,289804.9186469973,257068.69642660752,121532.97682709446
2024-05-10,287391.54161720775,296078.9316853223,262637.7787844997,123065.95365418894
2024-05-13,286137.61267510155,294787.09846191236,261489.26035413146,122139.03743315507
2024-05-14,288196.5928669778,296908.31835635146,263370.343660841,122780.74866310159
2024-05-15,286771.0519426151,295439.68559289596,262068.25650989235,122495.54367201425
2024-05-16,287440.9194092323,296129.8020896123,262680.90790522157,121889.48306595365
2024-05-17,286772.26223244437,295440.9324678655,262065.63971183862,122067.73618538324
2024-05-20,295286.6589998582,304212.7059329267,269849.7409740695,123743.31550802138
2024-05-21,295870.72047534725,304814.4226596203,270385.6080091086,123636.36363636363
2024-05-22,292034.8669609918,300862.6173829554,266875.359036921,123315.50802139037
2024-05-23,287443.3399888909,296132.29583955137,262675.67430911405,123351.15864527629
2024-05-24,284852.6123969273,293463.2546652708,260099.5901609344,121960.78431372548
2024-05-27,282375.15418571525,290910.9068253065,257837.9142750496,120998.2174688057
2024-05-28,284172.6909864651,292762.7803099476,259480.56215950433,121925.13368983957
2024-05-29,282235.6628375142,290767.19887509226,257712.28764790785,121105.16934046346
2024-05-30,280978.5560990256,289472.09179556003,256563.04113774147,120926.91622103385
2024-05-31,281239.58231371484,289741.0084183394,256800.53754127363,120891.26559714794
2024-06-03,280292.3684272126,288765.1617597532,255936.3263750792,120106.95187165774
2024-06-04,279429.9341414332,287876.6574546319,255147.1678508272,120285.20499108733
2024-06-05,282684.62588653195,291229.73336435156,258118.29790254886,121283.42245989305
2024-06-06,281032.84669533407,289528.0235104084,256608.96340646816,121033.86809269161
2024-06-07,279229.4647844032,287670.1282271845,254963.2804772539,120891.26559714794
2024-06-11,276035.7510481334,284379.8735946979,252050.41117196373,119643.49376114081
2024-06-12,274657.10944315663,282959.5578426005,250789.2948854069,118823.5294117647
2024-06-13,274681.33218622033,282984.5128007334,250810.73849739047,119215.6862745098
2024-06-14,273230.0223520525,281489.3321742375,249485.29137488303,118217.46880570409
2024-06-17,274207.7252429692,282496.5894714403,250378.63291429327,118573.97504456327
2024-06-18,275124.450125057,283441.02549140994,251213.7137072719,119001.78253119429
2024-06-19,276521.04821174673,284879.84052115644,252488.58684458004,119286.98752228163
2024-06-20,275646.9237056052,283979.2926188697,251693.35823080892,118787.87878787878
2024-06-21,272999.48514177767,281251.8261900747,249276.92534456664,117860.96256684492
2024-06-24,271561.0640203455,279769.92388163967,247567.71705730166,117326.20320855614
2024-06-25,265021.407913313,273032.5843522161,241605.32495471754,117076.64884135472
2024-06-26,258624.58342019937,266442.39400965464,235769.74944364966,116185.38324420677
2024-06-27,262938.34386856895,270886.55258827016,239701.91441684286,116898.39572192513
2024-06-28,259605.20173778167,267452.6548622428,236663.35636055394,116327.98573975044
2024-07-01,263824.7409503631,271799.74404668884,240504.98248679863,116791.44385026737
2024-07-02,263433.4537723227,271396.6288784259,240147.24518122245,117040.9982174688
2024-07-03,260017.49312016155,267877.4091585982,237031.71355358022,117040.9982174688
2024-07-04,259467.17086882525,267310.45153924235,236535.0670749651,117005.34759358288
2024-07-05,255280.0385749977,262996.748883258,232717.62611176562,116185.38324420677
2024-07-08,256679.5502444117,264438.5655687092,233994.62819136382,115508.02139037433
2024-07-09,253555.85478954026,261220.44575911338,231147.76771642192,114723.70766488413
2024-07-10,260371.57263448552,268242.19193453784,237366.73839018372,115971.47950089126
2024-07-11,264459.6829475623,272453.879332491,241095.11320050724,116898.39572192513
2024-07-12,264100.8026882758,272084.1506926898,240761.56105797627,117647.0588235294
2024-07-15,265847.79190256196,273883.94861757295,242358.55000451033,117647.0588235294
2024-07-16,264712.9392566464,272714.7911777535,241324.56122049462,117967.91443850267
2024-07-17,269793.07060171984,277948.486828664,245960.10822331754,119001.78253119429
2024-07-18,265523.11978651845,273549.4621788794,242065.69368876476,118716.57754010694
2024-07-19,269781.6678873055,277936.7394282948,245946.5429477224,119572.19251336898
2024-07-22,277147.2516030046,285524.97304683225,252259.76709620171,120641.71122994652
2024-07-23,274041.2924509377,282325.1256803183,249433.78538068908,119607.8431372549
2024-07-24,272411.333286558,280645.8954379647,247944.09024657446,117076.64884135472
2024-07-25,271141.38616583677,279337.55983182916,246786.33189294185,115971.47950089126
2024-07-26,269698.8926187941,277851.46199482237,245474.9987521388,115828.87700534759
2024-07-29,268190.6088766668,276297.58522957575,244105.55173958332,116185.38324420677
2024-07-30,269125.36811266193,277260.6007533418,244952.14014082082,115329.76827094474
2024-07-31,267871.5628691607,275968.89496774925,243810.9620027669,114795.00891265596
2024-08-01,270353.9416351627,278526.3121030634,246075.2871143087,117326.20320855614
2024-08-02,268633.36811676616,276753.7283786216,244506.71128035482,115828.87700534759
2024-08-05,267232.24816794397,275310.25479802885,243229.9895196965,114795.00891265596
2024-08-06,266470.03535827034,274525.001505134,242536.97590562943,114688.05704099822
2024-08-07,263659.1131789136,271629.1096106431,239979.34577180468,113725.49019607842
2024-08-08,263454.28299815214,271418.0877386858,239792.61055347687,113547.23707664883
2024-08-09,264699.81352200924,272701.26867299544,240926.86641550183,114260.2495543672
2024-08-12,264314.9773194185,272304.7994829292,240574.162806933,113368.98395721924
2024-08-13,263888.7675186074,271865.7060364488,240186.8478182194,113368.98395721924
2024-08-14,264691.94636443333,272693.16370373516,240917.20847595207,113511.58645276292
2024-08-15,263249.8603794588,271207.48574875086,239603.1396716282,112442.06773618537
2024-08-16,266978.58479345427,275048.9235824197,242996.24931815334,113832.44206773618
2024-08-19,268780.72038362356,276905.5348705839,244243.2690999881,114010.69518716577
2024-08-20,269732.5014372757,277886.08675453253,245108.22407790832,114545.45454545454
2024-08-21,266484.2579513996,274539.65402467514,242156.41629854907,113368.98395721924
2024-08-22,265061.7989074692,273074.1963020049,240866.37067314333,113333.33333333333
2024-08-23,258443.43290113087,266255.76759797183,234853.14657011983,112655.97147950089
2024-08-26,260164.17645655634,268028.526499392,236418.6437095028,113511.58645276292
2024-08-27,259771.27613163687,267623.7494213807,236061.7008639042,113226.38146167557
2024-08-28,257701.7336205192,265491.64792555716,234180.72162134072,112620.32085561496
2024-08-29,258836.33322605037,266660.54467598314,235210.08941571842,111871.6577540107
2024-08-30,260800.8348506478,268684.43006603967,236994.80364371135,111622.10338680926
2024-09-02,267480.14037427906,275565.6403922318,243062.83201888733,113012.47771836007
2024-09-03,261254.67469286028,269151.98876621004,237406.55076146242,111194.29590017824
2024-09-04,262267.39526380546,270195.32227231783,238326.31001153513,111229.94652406416
2024-09-05,262704.39695795224,270645.5338339371,238724.7135995518,111051.69340463457
2024-09-06,270318.64538716996,278489.9489055268,245644.35342291358,111372.54901960783
2024-09-09,265698.4573015606,273730.0998686525,241442.5306073519,109839.57219251337
2024-09-10,266345.54076874786,274396.74364180584,242033.46422450963,108805.70409982174
2024-09-11,266423.3184341066,274476.8724025161,242101.6120263966,108449.19786096257
2024-09-12,267270.0586012386,275349.20818069775,242870.30198974622,108663.10160427807
2024-09-13,265061.7989074692,273074.1963020049,240866.37067314333,108163.99286987522
2024-09-18,263708.47720321146,271679.9658310299,239446.48716473946,107522.2816399287
2024-09-19,265711.3011246251,273743.3319400986,241265.0215929607,108092.69162210338
2024-09-20,267385.65528402355,275468.29916769324,242785.06793451682,108627.45098039215
2024-09-23,265843.5306563096,273879.55856061116,241386.65972806234,109019.60784313724
2024-09-24,268193.71427283605,276300.78449694137,243521.05911939172,110623.88591800357
2024-09-25,285877.54438731814,294519.1687226484,259579.1518549299,116862.7450980392
2024-09-26,284835.46530197945,293445.5892408638,258631.55696560547,116114.08199643494
2024-09-27,306176.01718169573,315431.2321257108,278014.9202520008,124385.02673796791
2024-09-30,346787.6445691563,357270.48453800846,314892.6194204075,135329.76827094474
2024-10-08,391457.38146434474,403290.51666619105,355448.3035724078,158467.02317290552
2024-10-09,390711.76679169823,402522.36324565596,354771.5908615175,145240.64171122992
2024-10-10,376292.17798178934,387666.893157166,341685.0687737097,137575.75757575757
2024-10-11,356867.3412573502,367654.87445553637,324036.4367204525,137112.29946524062
2024-10-14,353111.4706791869,363785.4698722515,320636.4817599485,134616.7557932264
2024-10-15,350623.2830141033,361222.0682440581,318373.2963888621,135579.32263814617
2024-10-16,338460.994537712,348692.1330946966,307330.2226526453,131194.29590017826
2024-10-17,343533.38591584825,353917.85481175676,311939.41111951065,132584.67023172905
2024-10-18,337600.47388399864,347805.60026770073,306553.3153406193,130017.82531194296
2024-10-21,360282.7020267058,371173.4761590536,327147.0223797277,135686.27450980392
2024-10-22,356731.97896070563,367515.4203715523,323922.9319003966,135151.51515151514
2024-10-23,362229.2804018852,373178.89650831546,328387.8603561657,136506.23885918004
2024-10-24,355640.1461251787,367701.70587121113,323574.6406671788,136434.93761140818
2024-10-25,358239.1414199299,369866.8778991805,325482.9874490322,135508.0213903743
2024-10-28,359410.177512126,370851.10330271785,326347.06612486386,136327.98573975044
2024-10-29,362454.87135183584,373363.28877551714,328552.421428755,136862.74509803922
2024-10-30,357699.4463937461,369619.42515735014,325259.44461667817,135115.86452762922
2024-10-31,362674.97894684394,373631.62419630284,328778.0436620633,133975.04456327984
2024-11-01,364708.43040994555,375355.6160572541,330300.26258937205,133796.79144385026
2024-11-04,348851.26970398735,362378.1062864016,318886.58968493546,134438.5026737968
2024-11-05,356682.7206621953,368822.12414130685,324555.3561796048,135935.82887700535
2024-11-06,382165.0932160813,389826.66135505366,343023.51037960924,139964.34937611409
2024-11-07,377255.35789734626,385821.5430221725,339505.02980887255,137932.26381461674
2024-11-08,404408.51314071513,408183.8396485943,359169.89067801856,145133.68983957218
2024-11-11,401372.43556949386,405788.72004242544,357064.99424989923,140499.10873440283
2024-11-12,422961.79853619565,423602.5083848442,372733.8001615513,142566.8449197861
2024-11-13,408090.0314013799,411435.8486421149,362031.39574721974,140427.807486631
2024-11-14,412814.12419906125,415332.01121650613,365453.8445161444,141782.53119429588
2024-11-15,400372.9423749203,405084.04784041643,356437.10523389024,139144.38502673796
2024-11-18,385929.64124808606,393224.6298500616,346002.097312462,137611.40819964348
2024-11-19,370594.94303133443,380553.3576365276,334869.2212857812,136506.23885918004
2024-11-20,378686.1227120272,387200.7824353814,340174.8138361964,136720.14260249553
2024-11-21,379776.5270673824,388315.7042512134,341155.89562495827,137219.2513368984
2024-11-22,383514.74652643537,392137.97660990024,344513.0503885597,137611.40819964348
2024-11-25,369122.2144099468,377421.83212374867,331579.8117656453,133475.935828877
2024-11-26,367533.277540282,375797.1684187031,330148.92459959025,132014.26024955435
2024-11-27,362455.8521076806,370605.5783858262,325595.6166982388,132085.56149732618
2024-11-28,371645.78358420177,380002.14309950726,333851.6261792103,134509.80392156861
2024-11-29,366422.68179553247,374661.601215298,329161.39009468094,133654.18894830658
2024-12-02,373369.68159662193,381764.8025137671,335403.1067174916,134973.26203208556
2024-12-03,379537.82114388625,388071.6310866418,340944.0506340438,136149.73262032084
2024-12-04,376578.46193865844,385045.7314535493,338287.6685767008,136149.73262032084
2024-12-05,371812.2708482793,380172.37378674425,334008.11553141364,135294.11764705883
2024-12-06,373847.71296222956,382253.5822912417,335839.90515219833,135329.76827094474
2024-12-09,378790.48701138335,387307.4933390702,340279.17390776245,137005.34759358288
2024-12-10,395716.683996824,404614.271494767,355487.4533023157,141461.67557932262
2024-12-11,377918.28743082227,386415.6825760709,339496.9301673286,137860.96256684492
2024-12-12,377201.85990102624,385683.14635819045,338854.8409681464,137825.311942959
2024-12-13,378863.3251894173,387381.96926473634,340347.6379993514,138360.07130124775
2024-12-16,371293.23718526773,379641.66978579195,333545.30321153405,135721.92513368983
2024-12-17,365291.2751427733,373504.75517598836,328154.2944207463,134830.65953654188
2024-12-18,366660.6802250592,374904.9509780809,328858.3425997111,135793.22638146166
2024-12-19,367391.5503952985,375652.2545754471,329514.27831229026,135080.2139037433
2024-12-20,368094.3334607451,376370.8395367191,330139.92500239,135935.82887700535
2024-12-23,370478.85325719597,378808.9746453049,332274.4418977827,135686.27450980392
2024-12-24,364084.25114287547,372270.5915530078,326557.11594666325,135935.82887700535
2024-12-25,366603.1795421125,374846.15740712016,328819.3309227984,137647.0588235294
2024-12-26,365786.72158413386,374011.3416026991,328094.0945108273,137647.0588235294
2024-12-27,365275.8478044202,373488.98095791443,327635.1575783827,137789.6613190731
2024-12-30,364104.98485312966,372291.79145538533,326585.2243055343,137433.1550802139
2024-12-31,367610.2203124628,375875.8412292561,329732.8434604711,138181.81818181818
2025-01-02,360066.81543046725,368162.8248355799,322972.1262273282,135793.22638146166
2025-01-03,351544.456882914,359448.8432558618,315328.18547899224,131836.00713012478
2025-01-06,343922.81760771753,351655.83338884724,308500.3482100656,130267.37967914437
2025-01-07,343809.1427151855,351539.6025456981,308400.7584881942,129554.36720142602
2025-01-08,346626.3018981491,354420.1048257303,310927.0922802477,130445.63279857396
2025-01-09,349329.7861885806,357184.3762626134,313353.8363504298,130196.07843137255
2025-01-10,348457.15402101655,356292.123186004,312568.02189349977,130267.37967914437
2025-01-13,341389.1824194034,349065.23006730154,306233.7719067138,127985.73975044563
