date,window_label,lookback_days,rebalance_frequency,position,strategy_return,strategy_return_after_cost,trade,nav
2025-05-22,mom_5m,105,quarterly,515230,-0.006305170239596425,-0.006305170239596425,False,3.74653105029519
2025-05-23,mom_5m,105,quarterly,515230,-0.019035532994923887,-0.019035532994923887,False,3.675213834870789
2025-05-26,mom_5m,105,quarterly,515230,0.009055627425614388,0.009055627425614388,False,3.708495202068842
2025-05-27,mom_5m,105,quarterly,515230,-0.007692307692307665,-0.007692307692307665,False,3.679968315899082
2025-05-28,mom_5m,105,quarterly,515230,-0.011627906976744207,-0.011627906976744207,False,3.6371779866444416
2025-05-29,mom_5m,105,quarterly,515230,0.036601307189542576,0.036601307189542576,False,3.7703034554366566
2025-05-30,mom_5m,105,quarterly,515230,-0.01387137452711229,-0.01387137452711229,False,3.718004164125429
2025-06-03,mom_5m,105,quarterly,515230,0.005115089514066584,0.005115089514066584,False,3.7370220882386027
2025-06-04,mom_5m,105,quarterly,515230,0.008905852417302906,0.008905852417302906,False,3.770303455436657
2025-06-05,mom_5m,105,quarterly,515230,0.022698612862547263,0.022698612862547263,False,3.855884113945938
2025-06-06,mom_5m,105,quarterly,515230,-0.006165228113440224,-0.006165228113440224,False,3.832111708804471
2025-06-09,mom_5m,105,quarterly,515230,0.011166253101736912,0.011166253101736912,False,3.874902038059111
2025-06-10,mom_5m,105,quarterly,515230,-0.025766871165644023,-0.025766871165644023,False,3.7750579364649504
2025-06-11,mom_5m,105,quarterly,515230,0.0025188916876575096,0.0025188916876575096,False,3.7845668985215375
2025-06-12,mom_5m,105,quarterly,515230,-0.0037688442211055717,-0.0037688442211055717,False,3.770303455436657
2025-06-13,mom_5m,105,quarterly,515230,-0.01387137452711229,-0.01387137452711229,False,3.7180041641254293
2025-06-16,mom_5m,105,quarterly,515230,0.024296675191815886,0.024296675191815886,False,3.8083393036630038
2025-06-17,mom_5m,105,quarterly,515230,-0.0024968789013732895,-0.0024968789013732895,False,3.798830341606417
2025-06-18,mom_5m,105,quarterly,515230,0.0,0.0,False,3.798830341606417
2025-06-19,mom_5m,105,quarterly,515230,-0.017521902377972465,-0.017521902377972465,False,3.73226760721031
2025-06-20,mom_5m,105,quarterly,515230,-0.021656050955414008,-0.021656050955414008,False,3.651441429729322
2025-06-23,mom_5m,105,quarterly,515230,0.0234375,0.0234375,False,3.737022088238603
2025-06-24,mom_5m,105,quarterly,515230,0.022900763358778553,0.022900763358778553,False,3.822602746747884
2025-06-25,mom_5m,105,quarterly,515230,0.04477611940298498,0.04477611940298498,False,3.9937640637664455
2025-06-26,mom_5m,105,quarterly,515230,0.0023809523809523725,0.0023809523809523725,False,4.003273025823033
2025-06-27,mom_5m,105,quarterly,515230,-0.008313539192399078,-0.008313539192399078,False,3.969991658624979
2025-06-30,mom_5m,105,quarterly,515230,0.013173652694610682,0.013173652694610682,False,4.022290949936206
2025-07-01,mom_5m,105,quarterly,512800,0.015186915887850372,0.014986915887850371,True,4.082572686079362
2025-07-02,mom_5m,105,quarterly,512800,0.004602991944764101,0.004602991944764101,False,4.1013647352673
2025-07-03,mom_5m,105,quarterly,512800,0.0,0.0,False,4.1013647352673
2025-07-04,mom_5m,105,quarterly,512800,0.01832760595647187,0.01832760595647187,False,4.1765329320190485
2025-07-07,mom_5m,105,quarterly,512800,0.0056242969628796935,0.0056242969628796935,False,4.20002299350397
2025-07-08,mom_5m,105,quarterly,512800,-0.003355704697986628,-0.003355704697986628,False,4.185928956613017
2025-07-09,mom_5m,105,quarterly,512800,0.004489337822671136,0.004489337822671136,False,4.204721005800954
2025-07-10,mom_5m,105,quarterly,512800,0.012290502793296021,0.012290502793296021,False,4.256399141067781
2025-07-11,mom_5m,105,quarterly,512800,-0.019867549668874163,-0.019867549668874163,False,4.171834919722063
2025-07-14,mom_5m,105,quarterly,512800,0.007882882882882969,0.007882882882882969,False,4.204721005800954
2025-07-15,mom_5m,105,quarterly,512800,-0.010055865921787754,-0.010055865921787754,False,4.162438895128095
2025-07-16,mom_5m,105,quarterly,512800,-0.004514672686230292,-0.004514672686230292,False,4.143646845940157
2025-07-17,mom_5m,105,quarterly,512800,-0.003401360544217691,-0.003401360544217691,False,4.129552809049205
2025-07-18,mom_5m,105,quarterly,512800,0.004550625711035261,0.004550625711035261,False,4.148344858237142
2025-07-21,mom_5m,105,quarterly,512800,-0.003397508493771184,-0.003397508493771184,False,4.134250821346189
2025-07-22,mom_5m,105,quarterly,512800,-0.01477272727272727,-0.01477272727272727,False,4.073176661485393
2025-07-23,mom_5m,105,quarterly,512800,0.005767012687427853,0.005767012687427853,False,4.096666722970314
2025-07-24,mom_5m,105,quarterly,512800,-0.014908256880733939,-0.014908256880733939,False,4.0355925631095175
2025-07-25,mom_5m,105,quarterly,512800,-0.0011641443538998875,-0.0011641443538998875,False,4.030894550812533
2025-07-28,mom_5m,105,quarterly,512800,0.002331002331002363,0.002331002331002363,False,4.040290575406502
2025-07-29,mom_5m,105,quarterly,512800,-0.01279069767441865,-0.01279069767441865,False,3.9886124401396743
2025-07-30,mom_5m,105,quarterly,512800,0.005889281507656108,0.005889281507656108,False,4.012102501624596
2025-07-31,mom_5m,105,quarterly,512800,-0.007025761124121788,-0.007025761124121788,False,3.9839144278426897
2025-08-01,mom_5m,105,quarterly,512800,0.005896226415094352,0.005896226415094352,False,4.0074044893276115
2025-08-04,mom_5m,105,quarterly,512800,0.0058616647127784915,0.0058616647127784915,False,4.030894550812533
2025-08-05,mom_5m,105,quarterly,512800,0.015151515151515138,0.015151515151515138,False,4.09196871067333
2025-08-06,mom_5m,105,quarterly,512800,-0.0011481056257175437,-0.0011481056257175437,False,4.087270698376345
2025-08-07,mom_5m,105,quarterly,512800,0.0045977011494253706,0.0045977011494253706,False,4.106062747564283
2025-08-08,mom_5m,105,quarterly,512800,-0.004576659038901587,-0.004576659038901587,False,4.087270698376346
2025-08-11,mom_5m,105,quarterly,512800,-0.008045977011494232,-0.008045977011494232,False,4.054384612297456
2025-08-12,mom_5m,105,quarterly,512800,0.002317497103128563,0.002317497103128563,False,4.063780636891424
2025-08-13,mom_5m,105,quarterly,512800,-0.009248554913294793,-0.009248554913294793,False,4.02619653851555
2025-08-14,mom_5m,105,quarterly,512800,-0.001166861143523934,-0.001166861143523934,False,4.021498526218566
2025-08-15,mom_5m,105,quarterly,512800,-0.014018691588785104,-0.014018691588785104,False,3.965122378654754
2025-08-18,mom_5m,105,quarterly,512800,0.0023696682464455776,0.0023696682464455776,False,3.9745184032487226
2025-08-19,mom_5m,105,quarterly,512800,0.0011820330969267712,0.0011820330969267712,False,3.9792164155457073
2025-08-20,mom_5m,105,quarterly,512800,0.0047225501770955525,0.0047225501770955525,False,3.998008464733644
2025-08-21,mom_5m,105,quarterly,512800,0.004700352526439522,0.004700352526439522,False,4.016800513921582
2025-08-22,mom_5m,105,quarterly,512800,-0.0035087719298245723,-0.0035087719298245723,False,4.002706477030629
2025-08-25,mom_5m,105,quarterly,512800,0.007042253521126751,0.007042253521126751,False,4.030894550812535
2025-08-26,mom_5m,105,quarterly,512800,-0.005827505827505797,-0.005827505827505797,False,4.007404489327613
2025-08-27,mom_5m,105,quarterly,512800,-0.017584994138335253,-0.017584994138335253,False,3.9369343048728487
2025-08-28,mom_5m,105,quarterly,512800,0.004773269689737569,0.004773269689737569,False,3.9557263540607863
2025-08-29,mom_5m,105,quarterly,512800,-0.0071258907363420665,-0.0071258907363420665,False,3.9275382802788803
2025-09-01,mom_5m,105,quarterly,512800,-0.011961722488038284,-0.011961722488038284,False,3.880558157309037
2025-09-02,mom_5m,105,quarterly,512800,0.01937046004842613,0.01937046004842613,False,3.955726354060786
2025-09-03,mom_5m,105,quarterly,512800,-0.014251781472684133,-0.014251781472684133,False,3.899350206496974
2025-09-04,mom_5m,105,quarterly,512800,0.009638554216867545,0.009638554216867545,False,3.9369343048728487
2025-09-05,mom_5m,105,quarterly,512800,-0.009546539379474916,-0.009546539379474916,False,3.8993502064969743
2025-09-08,mom_5m,105,quarterly,512800,-0.004819277108433773,-0.004819277108433773,False,3.880558157309037
2025-09-09,mom_5m,105,quarterly,512800,0.007263922518159882,0.007263922518159882,False,3.908746231090943
2025-09-10,mom_5m,105,quarterly,512800,0.0012019230769231282,0.0012019230769231282,False,3.9134442433879277
2025-09-11,mom_5m,105,quarterly,512800,0.004801920768307433,0.004801920768307433,False,3.9322362925758654
2025-09-12,mom_5m,105,quarterly,512800,-0.015531660692950977,-0.015531660692950977,False,3.8711621327150696
2025-09-15,mom_5m,105,quarterly,512800,-0.009708737864077666,-0.009708737864077666,False,3.833578034339195
2025-09-16,mom_5m,105,quarterly,512800,-0.009803921568627305,-0.009803921568627305,False,3.7959939359633212
2025-09-17,mom_5m,105,quarterly,512800,-0.003712871287128716,-0.003712871287128716,False,3.7818998990723682
2025-09-18,mom_5m,105,quarterly,512800,-0.018633540372670843,-0.018633540372670843,False,3.7114297146176036
2025-09-19,mom_5m,105,quarterly,512800,0.0025316455696202667,0.0025316455696202667,False,3.7208257392115724
2025-09-22,mom_5m,105,quarterly,512800,-0.010101010101010055,-0.010101010101010055,False,3.683241640835698
2025-09-23,mom_5m,105,quarterly,512800,0.012755102040816313,0.012755102040816313,False,3.7302217638055413
2025-09-24,mom_5m,105,quarterly,512800,-0.0025188916876573986,-0.0025188916876573986,False,3.720825739211573
2025-09-25,mom_5m,105,quarterly,512800,-0.005050505050505083,-0.005050505050505083,False,3.7020336900236357
2025-09-26,mom_5m,105,quarterly,512800,0.0012690355329949554,0.0012690355329949554,False,3.7067317023206203
2025-09-29,mom_5m,105,quarterly,512800,-0.0038022813688213253,-0.0038022813688213253,False,3.6926376654296673
2025-09-30,mom_5m,105,quarterly,512800,-0.010178117048346036,-0.010178117048346036,False,3.655053567053793
2025-10-09,mom_5m,105,quarterly,512400,0.08711433756805809,0.08691433756805808,True,3.972730126610041
2025-10-10,mom_5m,105,quarterly,512400,-0.036171396772398445,-0.036171396772398445,False,3.8290309289307687
2025-10-13,mom_5m,105,quarterly,512400,0.038683602771362624,0.038683602771362624,False,3.977151640384788
2025-10-14,mom_5m,105,quarterly,512400,-0.03946637020566979,-0.03946637020566979,False,3.820187901381275
2025-10-15,mom_5m,105,quarterly,512400,0.0092592592592593,0.0092592592592593,False,3.85556001157925
2025-10-16,mom_5m,105,quarterly,512400,-0.022935779816513735,-0.022935779816513735,False,3.7671297360843132
2025-10-17,mom_5m,105,quarterly,512400,-0.01936619718309851,-0.01936619718309851,False,3.6941747588009908
2025-10-20,mom_5m,105,quarterly,512400,-0.01376421304608022,-0.01376421304608022,False,3.643327350391402
2025-10-21,mom_5m,105,quarterly,512400,0.01577669902912615,0.01577669902912615,False,3.700807029463111
2025-10-22,mom_5m,105,quarterly,512400,-0.01314217443249699,-0.01314217443249699,False,3.6521703779408954
2025-10-23,mom_5m,105,quarterly,512400,0.011501210653753091,0.011501210653753091,False,3.6941747588009908
2025-10-24,mom_5m,105,quarterly,512400,0.017354877318970674,0.017354877318970674,False,3.75828670853482
2025-10-27,mom_5m,105,quarterly,512400,0.024117647058823577,0.024117647058823577,False,3.8489277409171305
2025-10-28,mom_5m,105,quarterly,512400,-0.03159103963239529,-0.03159103963239529,False,3.7273361121115918
2025-10-29,mom_5m,105,quarterly,512400,0.0462633451957295,0.0462633451957295,False,3.8997751493267185
2025-10-30,mom_5m,105,quarterly,512400,0.01133786848072571,0.01133786848072571,False,3.9439902870741874
2025-10-31,mom_5m,105,quarterly,512400,-0.022421524663677195,-0.022421524663677195,False,3.85556001157925
2025-11-03,mom_5m,105,quarterly,512400,-0.014334862385321001,-0.014334862385321001,False,3.800291089394915
2025-11-04,mom_5m,105,quarterly,512400,-0.03025014543339155,-0.03025014543339155,False,3.685331731251497
2025-11-05,mom_5m,105,quarterly,512400,0.004199160167966287,0.004199160167966287,False,3.7008070294631104
2025-11-06,mom_5m,105,quarterly,512400,0.032258064516129004,0.032258064516129004,False,3.820187901381275
2025-11-07,mom_5m,105,quarterly,512400,0.0057870370370369795,0.0057870370370369795,False,3.842295470255009
2025-11-10,mom_5m,105,quarterly,512400,0.004602991944764101,0.004602991944764101,False,3.8599815253539966
2025-11-11,mom_5m,105,quarterly,512400,-0.013745704467354014,-0.013745704467354014,False,3.8069233600570342
2025-11-12,mom_5m,105,quarterly,512400,0.0005807200929153211,0.0005807200929153211,False,3.809134116944408
2025-11-13,mom_5m,105,quarterly,512400,0.041207196749854846,0.041207196749854846,False,3.966097855947921
2025-11-14,mom_5m,105,quarterly,512400,-0.018952062430323324,-0.018952062430323324,False,3.8909321217772246
2025-11-17,mom_5m,105,quarterly,512400,-0.005113636363636376,-0.005113636363636376,False,3.8710353097908636
2025-11-18,mom_5m,105,quarterly,512400,-0.027984009137635546,-0.027984009137635546,False,3.7627082223095663
2025-11-19,mom_5m,105,quarterly,512400,0.02820211515863691,0.02820211515863691,False,3.8688245529034906
2025-11-20,mom_5m,105,quarterly,512400,-0.00457142857142856,-0.00457142857142856,False,3.851138497804503
2025-11-21,mom_5m,105,quarterly,512400,-0.05281285878300812,-0.05281285878300812,False,3.647748864166148
2025-11-24,mom_5m,105,quarterly,512400,-0.0072727272727273196,-0.0072727272727273196,False,3.6212197815176665
2025-11-25,mom_5m,105,quarterly,512400,0.0219780219780219,0.0219780219780219,False,3.7008070294631095
2025-11-26,mom_5m,105,quarterly,512400,0.0,0.0,False,3.7008070294631095
2025-11-27,mom_5m,105,quarterly,512400,0.0011947431302270495,0.0011947431302270495,False,3.7052285432378564
2025-11-28,mom_5m,105,quarterly,512400,0.01670644391408116,0.01670644391408116,False,3.7671297360843123
2025-12-01,mom_5m,105,quarterly,512400,0.030516431924882736,0.030516431924882736,False,3.8820890942277306
2025-12-02,mom_5m,105,quarterly,512400,-0.014236902050113853,-0.014236902050113853,False,3.826820172043395
2025-12-03,mom_5m,105,quarterly,512400,0.006354708261120612,0.006354708261120612,False,3.8511384978045022
2025-12-04,mom_5m,105,quarterly,512400,0.003444316877152742,0.003444316877152742,False,3.8644030391287427
2025-12-05,mom_5m,105,quarterly,512400,0.025743707093821566,0.025743707093821566,False,3.963887099060547
2025-12-08,mom_5m,105,quarterly,512400,0.007250418293363037,0.007250418293363037,False,3.9926269385964015
2025-12-09,mom_5m,105,quarterly,512400,-0.03322259136212624,-0.03322259136212624,False,3.859981525353996
2025-12-10,mom_5m,105,quarterly,512400,0.010309278350515427,0.010309278350515427,False,3.8997751493267176
2025-12-11,mom_5m,105,quarterly,512400,-0.007369614512471756,-0.007369614512471756,False,3.8710353097908627
2025-12-12,mom_5m,105,quarterly,512400,0.010850942318675116,0.010850942318675116,False,3.913039690650958
2025-12-15,mom_5m,105,quarterly,512400,-0.004519774011299438,-0.004519774011299438,False,3.8953536355519707
2025-12-16,mom_5m,105,quarterly,512400,-0.026674233825198623,-0.026674233825198623,False,3.79144806184542
2025-12-17,mom_5m,105,quarterly,512400,0.03498542274052463,0.03498542274052463,False,3.9240934750878247
2025-12-18,mom_5m,105,quarterly,512400,-0.0016901408450703537,-0.0016901408450703537,False,3.9174612044257047
2025-12-19,mom_5m,105,quarterly,512400,0.01975169300225721,0.01975169300225721,False,3.994837695483774
2025-12-22,mom_5m,105,quarterly,512400,0.022136137244050946,0.022136137244050946,False,4.083267970978711
2025-12-23,mom_5m,105,quarterly,512400,0.006497022198159286,0.006497022198159286,False,4.109797053627193
2025-12-24,mom_5m,105,quarterly,512400,0.005379236148467026,0.005379236148467026,False,4.131904622500928
2025-12-25,mom_5m,105,quarterly,512400,-0.01177100053504554,-0.01177100053504554,False,4.083267970978712
2025-12-26,mom_5m,105,quarterly,512400,0.039523551705468396,0.039523551705468396,False,4.244653223756972
2025-12-29,mom_5m,105,quarterly,512400,-0.021874999999999978,-0.021874999999999978,False,4.151801434487288
2025-12-30,mom_5m,105,quarterly,512400,0.01650692225772099,0.01650692225772099,False,4.220334897995864
2025-12-31,mom_5m,105,quarterly,512400,0.009429020429544188,0.009429020429544188,False,4.260128521968585
2026-01-05,mom_5m,105,quarterly,512400,0.02802283341982359,0.02802283341982359,False,4.3795093938867495
2026-01-06,mom_5m,105,quarterly,512400,0.03987884906612815,0.03987884906612815,False,4.554159187989249
2026-01-07,mom_5m,105,quarterly,512400,0.003883495145631022,0.003883495145631022,False,4.571845243088236
2026-01-08,mom_5m,105,quarterly,512400,-0.01740812379110257,-0.01740812379110257,False,4.492257995142793
2026-01-09,mom_5m,105,quarterly,512400,0.030511811023621993,0.030511811023621993,False,4.629324922159944
2026-01-12,mom_5m,105,quarterly,512400,0.011461318051575908,0.011461318051575908,False,4.682383087456906
2026-01-13,mom_5m,105,quarterly,512400,0.010859301227573281,0.010859301227573281,False,4.733230495866495
2026-01-14,mom_5m,105,quarterly,512400,0.0032695002335358936,0.0032695002335358936,False,4.74870579407811
2026-01-15,mom_5m,105,quarterly,512400,0.027001862197392867,0.027001862197392867,False,4.876929693545768
2026-01-16,mom_5m,105,quarterly,512400,-0.014052583862194101,-0.014052583862194101,False,4.808396230037191
2026-01-19,mom_5m,105,quarterly,512400,0.0009195402298851629,0.0009195402298851629,False,4.812817743811938
2026-01-20,mom_5m,105,quarterly,512400,0.003215434083601254,0.003215434083601254,False,4.828293042023552
2026-01-21,mom_5m,105,quarterly,512400,0.03159340659340648,0.03159340659340648,False,4.980835267252318
2026-01-22,mom_5m,105,quarterly,512400,-0.00754549489569456,-0.00754549489569456,False,4.94325240016697
2026-01-23,mom_5m,105,quarterly,512400,0.02549194991055459,0.02549194991055459,False,5.069265542747255
2026-01-26,mom_5m,105,quarterly,512400,0.05276929786306139,0.05276929786306139,False,5.3367671261194385
2026-01-27,mom_5m,105,quarterly,512400,-0.00952775476387746,-0.00952775476387746,False,5.28591971770985
2026-01-28,mom_5m,105,quarterly,512400,0.06608113759933087,0.06608113759933087,False,5.63521930591485
2026-01-29,mom_5m,105,quarterly,512400,0.018046292663789876,0.018046292663789876,False,5.736914122734028
2026-01-30,mom_5m,105,quarterly,512400,-0.09865125240847794,-0.09865125240847794,False,5.170960359566432
2026-02-02,mom_5m,105,quarterly,512400,-0.10004275331338175,-0.10004275331338175,False,4.653643247921051
2026-02-03,mom_5m,105,quarterly,512400,0.06840855106888366,0.06840855106888366,False,4.971992239702824
2026-02-04,mom_5m,105,quarterly,512400,0.0017785682525566227,0.0017785682525566227,False,4.980835267252317
2026-02-05,mom_5m,105,quarterly,512400,-0.04837993786063022,-0.04837993786063022,False,4.739862766528614
2026-02-06,mom_5m,105,quarterly,512400,0.004197761194029814,0.004197761194029814,False,4.759759578514975
2026-02-09,mom_5m,105,quarterly,512400,0.021365536460752343,0.021365536460752343,False,4.861454395334152
2026-02-10,mom_5m,105,quarterly,512400,-0.0018190086402910532,-0.0018190086402910532,False,4.852611367784658
2026-02-11,mom_5m,105,quarterly,512400,0.027790432801822362,0.027790432801822362,False,4.987467537914437
2026-02-12,mom_5m,105,quarterly,512400,0.0066489361702128935,0.0066489361702128935,False,5.020628891225039
2026-02-13,mom_5m,105,quarterly,512400,-0.034346103038309095,-0.034346103038309095,False,4.848189854009912
2026-02-24,mom_5m,105,quarterly,512400,0.03055175558595513,0.03055175558595513,False,4.99631056546393
2026-02-25,mom_5m,105,quarterly,512400,0.03849557522123903,0.03849557522123903,False,5.188646414665418
2026-02-26,mom_5m,105,quarterly,512400,-0.007669365146996121,-0.007669365146996121,False,5.148852790692697
2026-02-27,mom_5m,105,quarterly,512400,0.034778875053671054,0.034778875053671054,False,5.327924098569944
2026-03-02,mom_5m,105,quarterly,512400,0.036514522821576856,0.036514522821576856,False,5.522470704658805
2026-03-03,mom_5m,105,quarterly,512400,-0.0544435548438752,-0.0544435548438752,False,5.22180776797602
2026-03-04,mom_5m,105,quarterly,512400,-0.0071972904318373665,-0.0071972904318373665,False,5.184224900890672
2026-03-05,mom_5m,105,quarterly,512400,-0.008102345415778256,-0.008102345415778256,False,5.142220520030577
2026-03-06,mom_5m,105,quarterly,512400,-0.020206362854686244,-0.020206362854686244,False,5.038314946324026
2026-03-09,mom_5m,105,quarterly,512400,-0.009653356735410235,-0.009653356735410235,False,4.989678294801811
2026-03-10,mom_5m,105,quarterly,512400,0.009747452370403087,0.009747452370403087,False,5.038314946324026
2026-03-11,mom_5m,105,quarterly,512400,-0.003510311540149247,-0.003510311540149247,False,5.020628891225038
2026-03-12,mom_5m,105,quarterly,512400,-0.007485689123734041,-0.007485689123734041,False,4.98304602413969
2026-03-13,mom_5m,105,quarterly,512400,-0.0270629991126885,-0.0270629991126885,False,4.848189854009911
2026-03-16,mom_5m,105,quarterly,512400,-0.030551755585955354,-0.030551755585955354,False,4.700069142555892
2026-03-17,mom_5m,105,quarterly,512400,-0.01646284101599238,-0.01646284101599238,False,4.622692651497823
2026-03-18,mom_5m,105,quarterly,512400,-0.007651841224294631,-0.007651841224294631,False,4.587320541299848
2026-03-19,mom_5m,105,quarterly,512400,-0.06313253012048203,-0.06313253012048203,False,4.297711389053929
2026-03-20,mom_5m,105,quarterly,512400,-0.01388888888888884,-0.01388888888888884,False,4.238020953094847
2026-03-23,mom_5m,105,quarterly,512400,-0.049034950443401226,-0.049034950443401226,False,4.0302098056817455
2026-03-24,mom_5m,105,quarterly,512400,0.03784969829950624,0.03784969829950624,False,4.182752030910511
2026-03-25,mom_5m,105,quarterly,512400,0.031712473572938826,0.031712473572938826,False,4.315397444152917
2026-03-26,mom_5m,105,quarterly,512400,-0.01690573770491799,-0.01690573770491799,False,4.242442466869594
2026-03-27,mom_5m,105,quarterly,512400,0.02970297029702973,0.02970297029702973,False,4.368455609449879
2026-03-30,mom_5m,105,quarterly,512400,0.0161943319838056,0.0161943319838056,False,4.439199829845828
2026-03-31,mom_5m,105,quarterly,512400,-0.01245019920318724,-0.01245019920318724,False,4.383930907661492
2026-04-01,mom_5m,105,quarterly,512400,0.021684316691880756,0.021684316691880756,False,4.478993453818548
2026-04-02,mom_5m,105,quarterly,512400,-0.01727541954590306,-0.01727541954590306,False,4.401616962760479
2026-04-03,mom_5m,105,quarterly,512400,-0.010045203415369186,-0.010045203415369186,False,4.35740182501301
2026-04-07,mom_5m,105,quarterly,512400,0.010654490106544845,0.010654490106544845,False,4.403827719647852
2026-04-08,mom_5m,105,quarterly,512400,0.06375502008032141,0.06375502008032141,False,4.684593844344277
2026-04-09,mom_5m,105,quarterly,512400,-0.007550731477111827,-0.007550731477111827,False,4.649221734146302
2026-04-10,mom_5m,105,quarterly,512400,-0.003328578221588274,-0.003328578221588274,False,4.633746435934688
2026-04-13,mom_5m,105,quarterly,512400,0.0,0.0,False,4.633746435934688
2026-04-14,mom_5m,105,quarterly,512400,0.01908396946564883,0.01908396946564883,False,4.722176711429625
2026-04-15,mom_5m,105,quarterly,512400,-0.014981273408239737,-0.014981273408239737,False,4.651432491033675
2026-04-16,mom_5m,105,quarterly,512400,0.03136882129277563,0.03136882129277563,False,4.797342445600321
2026-04-17,mom_5m,105,quarterly,512400,-0.0013824884792627001,-0.0013824884792627001,False,4.790710174938201
2026-04-20,mom_5m,105,quarterly,512400,0.005537609598523341,0.005537609598523341,False,4.817239257586682
2026-04-21,mom_5m,105,quarterly,512400,0.0004589261128959965,0.0004589261128959965,False,4.8194500144740555
2026-04-22,mom_5m,105,quarterly,512400,-0.0004587155963304834,-0.0004587155963304834,False,4.817239257586681
2026-04-23,mom_5m,105,quarterly,512400,-0.03717301514456173,-0.03717301514456173,False,4.638167949709434
2026-04-24,mom_5m,105,quarterly,512400,0.009532888465205058,0.009532888465205058,False,4.682383087456903
2026-04-27,mom_5m,105,quarterly,512400,-0.01085930122757306,-0.01085930122757306,False,4.631535679047315
2026-04-28,mom_5m,105,quarterly,512400,-0.02482100238663487,-0.02482100238663487,False,4.516576320903897
2026-04-29,mom_5m,105,quarterly,512400,0.047479197258933015,0.047479197258933015,False,4.731019738979119
2026-04-30,mom_5m,105,quarterly,512400,-0.00981308411214954,-0.00981308411214954,False,4.684593844344277
2026-05-06,mom_5m,105,quarterly,512400,0.037753657385559025,0.037753657385559025,False,4.86145439533415
2026-05-07,mom_5m,105,quarterly,512400,0.0036380172805821065,0.0036380172805821065,False,4.8791404504331375
2026-05-08,mom_5m,105,quarterly,512400,-0.000453103760761131,-0.000453103760761131,False,4.876929693545764
2026-05-11,mom_5m,105,quarterly,512400,0.0009066183136900996,0.0009066183136900996,False,4.881351207320512
2026-05-12,mom_5m,105,quarterly,512400,-0.009057971014492794,-0.009057971014492794,False,4.837136069573043
2026-05-13,mom_5m,105,quarterly,512400,0.009597806215722038,0.009597806215722038,False,4.8835619642078845
2026-05-14,mom_5m,105,quarterly,512400,-0.03576278859212323,-0.03576278859212323,False,4.708912170105384
2026-05-15,mom_5m,105,quarterly,512400,-0.04272300469483559,-0.04272300469483559,False,4.507733293354403
2026-05-18,mom_5m,105,quarterly,512400,-0.01471309465424242,-0.01471309465424242,False,4.4414105867332
2026-05-19,mom_5m,105,quarterly,512400,-0.013937282229965042,-0.013937282229965042,False,4.379509393886745
2026-05-20,mom_5m,105,quarterly,512400,0.002019182231196348,0.002019182231196348,False,4.388352421436239
2026-05-21,mom_5m,105,quarterly,512400,-0.019143576826196496,-0.019143576826196496,False,4.304343659716049
2026-05-22,mom_5m,105,quarterly,512400,0.036979969183358996,0.036979969183358996,False,4.463518155606935
2026-05-25,mom_5m,105,quarterly,512400,0.002971768202080227,0.002971768202080227,False,4.476782696931175
2026-05-26,mom_5m,105,quarterly,512400,0.0345679012345681,0.0345679012345681,False,4.631535679047316
2026-05-27,mom_5m,105,quarterly,512400,-0.03914081145584736,-0.03914081145584736,False,4.450253614282695
2026-05-28,mom_5m,105,quarterly,512400,-0.010928961748633781,-0.010928961748633781,False,4.40161696276048
2026-05-29,mom_5m,105,quarterly,512400,-0.013058764439979886,-0.013058764439979886,False,4.344137283688771
2026-06-01,mom_5m,105,quarterly,512400,-0.008142493638676807,-0.008142493638676807,False,4.308765173490796
2026-06-02,mom_5m,105,quarterly,512400,0.03386351975371982,0.03386351975371982,False,4.454675128057442
2026-06-03,mom_5m,105,quarterly,512400,0.008436724565756837,0.008436724565756837,False,4.49225799514279
2026-06-04,mom_5m,105,quarterly,512400,-0.030511811023622104,-0.030511811023622104,False,4.355191068125637
2026-06-05,mom_5m,105,quarterly,512400,-0.022335025380710638,-0.022335025380710638,False,4.257917765081207
2026-06-08,mom_5m,105,quarterly,512400,-0.055036344755970856,-0.055036344755970856,False,4.023577535019625
2026-06-09,mom_5m,105,quarterly,512400,0.026923076923076827,0.026923076923076827,False,4.1319046225009215
2026-06-10,mom_5m,105,quarterly,512400,-0.013911182450508264,-0.013911182450508264,False,4.074424943429213
2026-06-11,mom_5m,105,quarterly,512400,0.020075963103635353,0.020075963103635353,False,4.156222948262029
2026-06-12,mom_5m,105,quarterly,512400,0.051063829787234116,0.051063829787234116,False,4.368455609449878
2026-06-15,mom_5m,105,quarterly,512400,0.044028340080971784,0.044028340080971784,False,4.560791458651366
2026-06-16,mom_5m,105,quarterly,512400,-0.0067862336403297085,-0.0067862336403297085,False,4.529840862228138
2026-06-17,mom_5m,105,quarterly,512400,-0.0019521717911176184,-0.0019521717911176184,False,4.520997834678644
2026-06-18,mom_5m,105,quarterly,512400,0.0024449877750609694,0.0024449877750609694,False,4.53205161911551
2015-01-05,mom_6m,126,weekly,CASH,0.0,0.0,False,1.0
2015-01-06,mom_6m,126,weekly,CASH,0.0,0.0,False,1.0
2015-01-07,mom_6m,126,weekly,CASH,0.0,0.0,False,1.0
2015-01-08,mom_6m,126,weekly,CASH,0.0,0.0,False,1.0
2015-01-09,mom_6m,126,weekly,CASH,0.0,0.0,False,1.0
2015-01-12,mom_6m,126,weekly,CASH,0.0,0.0,False,1.0
